get switch value,get base input,get arm input,get gripper input,publish base,publish arm,publish gripper,publish servo,,
3.34E-06,1.12E-05,2.26E-05,6.27E-05,0.000173569,0.000123024,0.02650404,4.05E-06,,
3.10E-06,1.26E-05,2.84E-05,6.68E-05,0.000221252,0.000221729,0.033182859,3.10E-06,,
2.62E-06,1.36E-05,2.84E-05,6.96E-05,0.000226021,0.00016737,0.085683584,4.29E-06,,
3.10E-06,1.19E-05,2.65E-05,6.94E-05,0.000283957,0.000931501,0.039756536,5.48E-06,,
0.002218962,1.26E-05,3.03E-05,7.51E-05,0.000337839,0.000713825,0.029615402,5.01E-06,,
2.86E-06,1.26E-05,3.15E-05,0.000254869,0.000248432,0.000161171,0.040694475,4.29E-06,,
3.58E-06,1.34E-05,2.98E-05,7.03E-05,0.000228643,0.000784397,0.027418613,4.77E-06,,
3.10E-06,1.55E-05,3.05E-05,7.61E-05,0.000244379,0.000189066,0.028056145,5.25E-06,,
2.62E-06,1.22E-05,2.65E-05,6.89E-05,0.000188828,0.000136614,0.026817799,5.25E-06,,
2.62E-06,1.22E-05,2.69E-05,6.68E-05,0.000187397,0.000123501,0.034007788,4.77E-06,,
3.10E-06,1.34E-05,3.08E-05,8.06E-05,0.000273943,0.000705481,0.036835194,5.48E-06,,
3.10E-06,1.14E-05,2.79E-05,6.75E-05,0.000185251,0.000125408,0.013070583,5.48E-06,,
3.58E-06,1.26E-05,2.67E-05,6.87E-05,0.000195503,0.00012517,0.014154434,3.58E-06,,
3.10E-06,1.24E-05,2.15E-05,6.27E-05,0.000240088,0.000145674,0.015321255,5.25E-06,,
3.10E-06,1.17E-05,2.12E-05,6.44E-05,0.000182867,0.000146866,0.014113188,5.48E-06,,
4.77E-06,1.50E-05,3.19E-05,6.65E-05,0.000216722,0.000174522,0.014169455,4.29E-06,,
3.81E-06,1.29E-05,2.69E-05,6.79E-05,0.000187397,0.000146151,0.014778614,3.81E-06,,
2.86E-06,1.12E-05,7.51E-05,6.72E-05,0.000184298,0.000145674,0.018399477,5.01E-06,,
4.05E-06,1.24E-05,2.77E-05,6.68E-05,0.000205517,0.000156164,0.015254736,5.01E-06,,
5.48E-05,1.29E-05,3.00E-05,6.37E-05,0.000201702,0.000174284,0.014304638,5.25E-06,,
3.34E-06,1.24E-05,2.55E-05,6.39E-05,0.000168562,0.000197887,0.021905661,4.29E-06,,
3.34E-06,1.22E-05,2.55E-05,6.56E-05,0.000179052,0.000191927,0.019103289,6.20E-06,,
0.001782179,1.31E-05,2.57E-05,6.96E-05,0.000189066,0.00014782,0.036850452,5.01E-06,,
2.62E-06,1.24E-05,2.79E-05,6.34E-05,0.000190973,0.000151157,0.010877609,5.25E-06,,
3.58E-06,1.10E-05,2.17E-05,6.48E-05,0.000182867,0.000203133,0.018801451,3.81E-06,,
3.58E-06,1.53E-05,3.36E-05,6.44E-05,0.000196934,0.00016284,0.011622906,5.01E-06,,
3.58E-06,1.34E-05,2.81E-05,6.94E-05,0.000204563,0.00015521,0.01615262,4.05E-06,,
2.86E-06,1.29E-05,2.62E-05,5.94E-05,0.000240088,0.000190973,0.010814667,5.72E-06,,
2.86E-06,1.22E-05,2.34E-05,6.51E-05,0.000179291,0.000144243,0.017023802,4.03E-05,,
8.34E-06,2.46E-05,5.08E-05,0.000500441,0.00039196,0.00051856,0.015865088,9.06E-06,,
7.87E-06,2.17E-05,5.08E-05,0.000126123,0.000370741,0.000343084,0.019117832,1.00E-05,,
8.82E-06,2.24E-05,5.53E-05,0.000130177,0.000386715,0.000345707,0.012546539,8.34E-06,,
8.11E-06,2.31E-05,0.000131607,0.000133514,0.002010584,0.00055337,0.017551422,7.87E-06,,
8.34E-06,2.19E-05,5.22E-05,0.0001266,0.000448704,0.001777649,0.015221119,7.87E-06,,
7.63E-06,2.29E-05,5.17E-05,0.00012517,0.000385523,0.000509262,0.015752554,9.54E-06,,
7.87E-06,2.46E-05,5.41E-05,0.000130177,0.000479937,0.000353336,0.013967991,7.87E-06,,
8.34E-06,2.22E-05,4.58E-05,0.000119448,0.000368357,0.000319958,0.020546436,5.01E-06,,
4.05E-06,1.41E-05,2.69E-05,7.20E-05,0.000273705,0.000192881,0.018399954,5.25E-06,,
3.58E-06,1.38E-05,2.86E-05,6.39E-05,0.000203848,0.000160933,0.015230656,4.77E-06,,
4.05E-06,1.26E-05,2.72E-05,6.72E-05,0.000178814,0.000124693,0.013884068,3.10E-06,,
4.77E-06,1.34E-05,2.88E-05,6.99E-05,0.000201941,0.000128269,0.020964384,4.05E-06,,
3.10E-06,1.24E-05,2.07E-05,6.32E-05,0.000174046,0.000159264,0.018788338,5.48E-06,,
0.004595757,1.29E-05,3.22E-05,7.44E-05,0.000266314,0.000213146,0.008324385,5.25E-06,,
3.81E-06,1.17E-05,2.65E-05,6.89E-05,0.000181198,0.000142336,0.012107611,2.86E-06,,
3.34E-06,1.19E-05,1.98E-05,6.01E-05,0.000176191,0.000139236,0.017279625,4.29E-06,,
3.58E-06,1.24E-05,2.17E-05,6.18E-05,0.000181437,0.000124454,0.011523247,5.48E-06,,
3.81E-06,1.14E-05,2.93E-05,6.96E-05,0.000189066,0.000138044,0.012313843,4.53E-06,,
3.81E-06,1.22E-05,2.50E-05,6.48E-05,0.000176907,0.000121355,0.011405945,4.29E-06,,
4.53E-06,1.26E-05,2.53E-05,6.77E-05,0.000180721,0.000175714,0.019472599,4.53E-06,,
3.34E-06,1.31E-05,2.72E-05,6.70E-05,0.000179052,0.000124693,0.011040449,5.25E-06,,
3.34E-06,1.34E-05,2.53E-05,6.15E-05,0.000409365,0.000396729,0.013209581,5.48E-06,,
3.81E-06,1.41E-05,2.91E-05,7.08E-05,0.000198841,0.000126839,0.018320084,4.77E-06,,
3.58E-06,1.19E-05,2.55E-05,6.56E-05,0.000175953,0.000125647,0.019481421,4.53E-06,,
3.34E-06,1.22E-05,2.60E-05,6.44E-05,0.000177622,0.000122786,0.013856649,5.25E-06,,
3.81E-06,1.22E-05,2.05E-05,6.63E-05,0.000293255,0.000207186,0.014484406,5.25E-06,,
3.81E-06,1.24E-05,2.67E-05,6.75E-05,0.000368118,0.000262022,0.012949467,4.29E-06,,
3.10E-06,1.17E-05,2.55E-05,6.63E-05,0.000180006,0.000140429,0.018450975,4.29E-06,,
3.58E-06,1.24E-05,2.72E-05,6.77E-05,0.000197649,0.000150681,0.014534712,5.01E-06,,
4.05E-06,1.22E-05,2.72E-05,7.72E-05,0.00042057,0.000474691,0.014091253,5.48E-06,,
3.58E-06,1.38E-05,2.81E-05,6.37E-05,0.000214815,0.00018239,0.011502504,4.29E-06,,
4.05E-06,1.36E-05,2.79E-05,7.18E-05,0.00026536,0.00027442,0.01317358,4.29E-06,,
3.34E-06,1.19E-05,2.31E-05,6.51E-05,0.00033927,0.001870155,0.015006065,5.96E-06,,
4.05E-06,1.31E-05,2.57E-05,6.79E-05,0.000186682,0.000186682,0.015874863,6.44E-06,,
0.004536152,1.26E-05,2.79E-05,6.87E-05,0.000726461,0.000239372,0.011105299,4.29E-06,,
2.62E-06,1.26E-05,2.77E-05,6.63E-05,0.000196695,0.000221252,0.01645422,5.01E-06,,
2.86E-06,1.34E-05,2.74E-05,7.10E-05,0.00019455,0.000240326,0.014562845,5.01E-06,,
3.81E-06,1.22E-05,2.74E-05,7.06E-05,0.00020051,0.000208139,0.012052298,5.96E-06,,
4.05E-06,1.34E-05,2.86E-05,6.37E-05,0.000204325,0.000144958,0.01376605,4.53E-06,,
2.86E-06,1.31E-05,2.84E-05,6.77E-05,0.000188589,0.000212193,0.011876822,4.29E-06,,
3.58E-06,1.36E-05,2.69E-05,6.91E-05,0.000187635,0.0001297,0.014477253,5.96E-06,,
3.81E-06,1.38E-05,2.81E-05,6.89E-05,0.000197172,0.00014782,0.014662743,5.72E-06,,
3.34E-06,1.24E-05,2.31E-05,6.51E-05,0.000363827,0.000418901,0.022217989,4.77E-06,,
3.34E-06,1.22E-05,2.88E-05,6.79E-05,0.000188589,0.000124693,0.015862942,5.01E-06,,
3.81E-06,1.31E-05,2.62E-05,6.77E-05,0.000184536,0.000141144,0.012155294,5.25E-06,,
3.81E-06,1.31E-05,2.81E-05,7.08E-05,0.000207663,0.000153065,0.014378071,5.96E-06,,
3.58E-06,1.14E-05,2.34E-05,6.32E-05,0.000239849,0.000146151,0.015992403,4.77E-06,,
3.34E-06,1.22E-05,2.91E-05,6.44E-05,0.000206709,0.0001688,0.014301062,4.53E-06,,
3.58E-06,1.26E-05,2.55E-05,6.65E-05,0.000175476,0.000128984,0.011306047,4.29E-06,,
3.81E-06,1.29E-05,2.84E-05,6.94E-05,0.000197411,0.000124454,0.019360304,4.53E-06,,
3.34E-06,1.14E-05,2.22E-05,5.75E-05,0.000157595,0.000118732,0.016994476,4.53E-06,,
3.58E-06,1.43E-05,3.15E-05,6.58E-05,0.000968456,0.000192404,0.017030478,4.77E-06,,
4.29E-06,1.60E-05,3.24E-05,8.70E-05,0.000988483,0.000241518,0.014421463,5.96E-06,,
3.81E-06,1.31E-05,2.69E-05,0.000103712,0.000197172,0.000146389,0.013064384,5.48E-06,,
3.34E-06,1.10E-05,1.91E-05,5.91E-05,0.000175238,0.000139475,0.012559652,4.53E-06,,
0.002893448,1.29E-05,2.88E-05,7.06E-05,0.000191689,0.000169992,0.014075041,4.77E-06,,
4.74E-05,1.41E-05,2.65E-05,6.82E-05,0.000291348,0.000170469,0.01455307,4.05E-06,,
2.86E-06,1.26E-05,2.77E-05,6.65E-05,0.00018096,0.000127792,0.012331247,4.77E-06,,
3.34E-06,1.17E-05,2.17E-05,6.56E-05,0.00018239,0.000146866,0.015190601,5.72E-06,,
4.05E-06,1.48E-05,3.41E-05,7.06E-05,0.00087285,0.000232458,0.014885426,5.48E-06,,
4.05E-06,1.31E-05,2.86E-05,6.41E-05,0.000200033,0.000146866,0.011872053,4.29E-06,,
4.05E-06,1.34E-05,2.86E-05,7.06E-05,0.000203848,0.000150204,0.01484704,4.29E-06,,
2.62E-06,1.17E-05,2.10E-05,6.08E-05,0.000178576,0.000142574,0.012644053,4.53E-06,,
3.34E-06,1.10E-05,2.05E-05,5.94E-05,0.000232458,0.000172853,0.014707327,4.77E-06,,
4.05E-06,1.31E-05,2.91E-05,7.22E-05,0.000210047,0.000168085,0.009656191,4.77E-06,,
5.25E-06,1.65E-05,3.70E-05,9.06E-05,0.000270367,0.000353336,0.013325691,0.000266552,,
4.29E-06,1.72E-05,3.55E-05,8.44E-05,0.00027132,0.000239134,0.012833357,5.72E-06,,
4.29E-06,1.65E-05,3.43E-05,8.03E-05,0.000266075,0.000231504,0.014133692,5.72E-06,,
4.05E-06,1.62E-05,3.43E-05,7.65E-05,0.000270605,0.001018524,0.017626524,5.72E-06,,
4.05E-06,1.69E-05,3.55E-05,8.34E-05,0.000263214,0.000279427,0.014568567,3.10E-06,,
4.29E-06,1.65E-05,3.58E-05,8.42E-05,0.000324249,0.000464439,0.009751797,6.20E-06,,
4.05E-06,1.74E-05,3.62E-05,8.54E-05,0.000263929,0.000294209,0.015265465,5.96E-06,,
4.05E-06,1.41E-05,3.55E-05,7.82E-05,0.000265598,0.000322342,0.02533865,6.20E-06,,
2.86E-06,1.22E-05,2.86E-05,6.15E-05,0.000205755,0.000156164,0.017298937,5.48E-06,,
3.58E-06,1.45E-05,3.34E-05,7.30E-05,0.000241041,0.000174761,0.015662432,5.01E-06,,
0.002385855,1.36E-05,2.81E-05,7.08E-05,0.00018239,0.000131607,0.01487112,5.25E-06,,
3.81E-06,1.26E-05,2.46E-05,6.94E-05,0.000728607,0.000207901,0.017340899,5.01E-06,,
1.19E-05,1.22E-05,3.17E-05,6.65E-05,0.000181675,0.000124931,0.016746283,4.77E-06,,
3.34E-06,1.36E-05,2.93E-05,6.79E-05,0.00018692,0.000149965,0.014309168,5.25E-06,,
3.81E-06,1.24E-05,2.88E-05,7.10E-05,0.000195026,0.000190496,0.013748884,5.48E-06,,
3.34E-06,1.26E-05,2.57E-05,6.18E-05,0.000176668,0.00012517,0.211812258,6.20E-06,,
5.01E-06,1.72E-05,4.15E-05,9.94E-05,0.000307083,0.000869513,0.011615276,8.34E-06,,
6.20E-06,1.76E-05,3.74E-05,0.000100374,0.000328064,0.000292778,0.013783455,7.87E-06,,
7.63E-06,2.03E-05,4.58E-05,9.89E-05,0.000314951,0.000454664,0.011731863,7.63E-06,,
6.20E-06,1.88E-05,4.55E-05,0.000100851,0.000323772,0.000469685,0.021445513,8.34E-06,,
6.68E-06,1.88E-05,4.34E-05,0.000104666,0.000313997,0.000388861,0.010515451,8.58E-06,,
7.39E-06,1.86E-05,4.15E-05,0.000103235,0.000398874,0.000285387,0.011650324,7.63E-06,,
6.68E-06,1.98E-05,4.82E-05,0.000113249,0.001728296,0.00163269,0.013959169,6.91E-06,,
0.007756948,1.34E-05,3.03E-05,6.91E-05,0.000203848,0.000169992,0.013988972,5.01E-06,,
3.81E-06,1.29E-05,2.86E-05,6.96E-05,0.000194788,0.000151396,0.01380825,2.38E-06,,
3.58E-06,1.36E-05,2.79E-05,6.89E-05,0.00021553,0.000138283,0.014814854,5.48E-06,,
3.34E-06,1.14E-05,2.10E-05,6.15E-05,0.000234604,0.000146627,0.016429424,5.01E-06,,
3.58E-06,1.24E-05,2.84E-05,6.32E-05,0.000195742,0.000153303,0.01352334,5.25E-06,,
3.58E-06,1.26E-05,2.77E-05,6.65E-05,0.000178337,0.000122309,0.012034893,2.86E-06,,
4.05E-06,1.29E-05,2.86E-05,6.51E-05,0.000182629,0.000121593,0.014374971,4.53E-06,,
3.58E-06,1.12E-05,2.05E-05,6.06E-05,0.000170231,0.000118971,0.016057253,5.01E-06,,
3.58E-06,1.34E-05,2.88E-05,6.87E-05,0.000194073,0.000139952,0.010386944,5.48E-06,,
3.58E-06,1.31E-05,2.96E-05,7.22E-05,0.000201225,0.000156879,0.013801813,4.05E-06,,
3.58E-06,1.48E-05,3.19E-05,6.37E-05,0.000201941,0.000153542,0.013827801,4.29E-06,,
2.86E-06,1.17E-05,2.29E-05,6.60E-05,0.00018096,0.000253916,0.013241529,5.01E-06,,
3.58E-06,1.31E-05,2.43E-05,6.44E-05,0.000577688,0.000348568,0.01076889,4.53E-06,,
4.77E-06,1.36E-05,3.17E-05,7.46E-05,0.000265121,0.000171185,0.015317917,3.58E-06,,
3.81E-06,1.36E-05,2.96E-05,6.34E-05,0.000192642,0.000157118,0.012235641,4.77E-06,,
3.34E-06,1.19E-05,2.15E-05,6.27E-05,0.000179052,0.000140905,0.015428305,4.77E-06,,
4.29E-06,1.41E-05,3.00E-05,7.58E-05,0.000246286,0.000745535,0.01492691,4.77E-06,,
4.05E-06,1.43E-05,6.13E-05,6.65E-05,0.000192404,0.000215292,0.016746283,5.01E-06,,
3.34E-06,1.29E-05,2.79E-05,6.03E-05,0.000174284,0.000127554,0.013221502,2.15E-06,,
3.34E-06,1.07E-05,2.10E-05,5.79E-05,0.000164509,0.000125408,0.014008999,4.77E-06,,
3.81E-06,1.31E-05,2.72E-05,6.72E-05,0.000516415,0.00053978,0.008800268,5.72E-06,,
0.002388477,1.36E-05,2.96E-05,6.65E-05,0.000200748,0.000173092,0.017848015,4.53E-06,,
3.10E-06,1.38E-05,2.86E-05,6.22E-05,0.000192404,0.000149488,0.009469509,5.72E-06,,
3.34E-06,1.19E-05,2.24E-05,6.15E-05,0.000179052,0.000145674,0.023788691,5.25E-06,,
2.62E-06,1.14E-05,2.72E-05,6.65E-05,0.000188112,0.000144958,0.0216434,3.34E-06,,
3.81E-06,1.43E-05,3.39E-05,7.68E-05,0.000330687,0.000227928,0.0162642,4.53E-06,,
3.81E-06,1.29E-05,3.10E-05,6.06E-05,0.000185728,0.000123262,0.025440216,3.10E-06,,
2.86E-06,1.17E-05,2.72E-05,6.65E-05,0.000189781,0.000149012,0.021443605,4.29E-06,,
3.10E-06,1.41E-05,3.00E-05,7.96E-05,0.000253677,0.000190735,0.012994289,5.48E-06,,
3.10E-06,1.22E-05,2.05E-05,6.13E-05,0.000174522,0.000127316,0.020402193,4.53E-06,,
3.10E-06,5.56E-05,3.27E-05,6.63E-05,0.000217915,0.000180721,0.013670921,4.53E-06,,
3.81E-06,1.19E-05,2.60E-05,6.48E-05,0.000246525,0.000166655,0.01350379,6.20E-06,,
3.58E-06,1.48E-05,3.10E-05,7.75E-05,0.000224829,0.000227451,0.014485836,5.25E-06,,
2.86E-06,1.19E-05,2.03E-05,6.06E-05,0.000182152,0.000143051,0.016292334,5.01E-06,,
3.58E-06,1.41E-05,2.96E-05,6.37E-05,0.000202179,0.000166655,0.014373541,5.01E-06,,
3.34E-06,1.34E-05,2.65E-05,6.84E-05,0.000187874,0.000149727,0.013466835,2.38E-06,,
3.34E-06,1.19E-05,2.81E-05,6.75E-05,0.00018692,0.000125647,0.015659332,3.34E-06,,
3.34E-06,1.12E-05,2.12E-05,6.18E-05,0.000176907,0.00014472,0.010957003,4.77E-06,,
3.10E-06,1.14E-05,2.79E-05,6.27E-05,0.000170469,0.000124454,0.016079187,5.25E-06,,
3.58E-06,1.19E-05,2.57E-05,6.63E-05,0.000173569,0.000123262,0.011772633,2.62E-06,,
3.34E-06,1.24E-05,2.60E-05,6.72E-05,0.00018096,0.00020051,0.01445961,5.48E-06,,
0.001922607,1.29E-05,2.79E-05,7.10E-05,0.000181198,0.000124216,0.010816813,5.48E-06,,
4.05E-06,1.17E-05,2.86E-05,6.70E-05,0.000207663,0.000177145,0.01118803,5.96E-06,,
4.53E-06,1.34E-05,2.77E-05,6.82E-05,0.000185966,0.000142336,0.011436939,4.77E-06,,
4.05E-06,1.24E-05,2.79E-05,6.89E-05,0.000192165,0.000148296,0.023153543,4.29E-06,,
2.62E-06,1.26E-05,2.53E-05,6.75E-05,0.000184774,0.000150442,0.013109207,4.77E-06,,
3.34E-06,1.24E-05,2.69E-05,6.84E-05,0.001166821,0.000283003,0.013975382,5.01E-06,,
3.58E-06,1.19E-05,2.55E-05,6.58E-05,0.000222921,0.000166655,0.010910988,4.05E-06,,
4.05E-06,1.19E-05,2.57E-05,6.77E-05,0.000182629,0.000151396,0.007727623,6.20E-06,,
3.10E-06,1.10E-05,2.15E-05,5.98E-05,0.000176191,0.000144243,0.016840935,4.29E-06,,
3.58E-06,1.17E-05,1.96E-05,6.15E-05,0.000177622,0.000142097,0.014847517,5.48E-06,,
4.29E-06,1.29E-05,2.93E-05,7.13E-05,0.000197411,0.000141382,0.007609844,4.53E-06,,
3.81E-06,1.38E-05,2.81E-05,6.63E-05,0.000191212,0.00013113,0.02166748,4.77E-06,,
3.34E-06,1.19E-05,2.65E-05,6.51E-05,0.000190258,0.000150919,0.014532804,4.53E-06,,
3.10E-06,1.22E-05,2.22E-05,6.53E-05,0.000233173,0.000147343,0.012486696,5.72E-06,,
3.81E-06,1.26E-05,2.74E-05,6.53E-05,0.000210285,0.000301123,0.009949446,5.25E-06,,
3.58E-06,1.29E-05,2.81E-05,6.89E-05,0.000190258,0.000124216,0.017552376,5.01E-06,,
2.86E-06,1.19E-05,2.60E-05,6.48E-05,0.000175476,0.000123978,0.021347046,5.25E-06,,
3.81E-06,1.29E-05,2.86E-05,7.01E-05,0.000209093,0.00013113,0.015080452,4.53E-06,,
3.81E-06,1.19E-05,2.67E-05,6.53E-05,0.000195026,0.0002563,0.011368752,5.72E-06,,
3.81E-06,1.26E-05,2.79E-05,6.94E-05,0.000205755,0.000151634,0.015791178,4.05E-06,,
0.001927376,1.26E-05,2.72E-05,7.01E-05,0.000190258,0.000142336,0.0141325,4.77E-06,,
4.05E-06,1.26E-05,2.60E-05,6.87E-05,0.000198603,0.00014925,0.012426853,5.72E-06,,
3.81E-06,1.48E-05,3.19E-05,6.44E-05,0.000213385,0.00022459,0.016166449,5.96E-06,,
3.58E-06,1.26E-05,2.57E-05,6.53E-05,0.000225067,0.00018096,0.018172979,4.29E-06,,
2.62E-06,1.14E-05,2.41E-05,6.46E-05,0.000173807,0.000134468,0.018042803,5.48E-06,,
3.81E-06,1.26E-05,2.77E-05,7.08E-05,0.000257254,0.000445843,0.014546633,4.77E-06,,
3.58E-06,1.31E-05,2.91E-05,7.13E-05,0.000257492,0.000351191,0.014706135,3.81E-06,,
3.53E-05,1.41E-05,2.93E-05,6.84E-05,0.000195503,0.000148773,0.013895512,3.81E-06,,
3.58E-06,1.34E-05,2.98E-05,7.25E-05,0.000197887,0.000149727,0.015685081,2.86E-06,,
3.58E-06,1.43E-05,3.12E-05,6.44E-05,0.000206947,0.000155926,0.011145353,5.48E-06,,
5.67E-05,1.29E-05,2.69E-05,6.56E-05,0.000187635,0.000142574,0.013397932,5.25E-06,,
3.58E-06,1.48E-05,2.96E-05,6.46E-05,0.000202417,0.000157833,0.012145996,3.81E-06,,
3.81E-06,1.26E-05,2.69E-05,6.79E-05,0.000185728,0.000129938,0.014515162,4.05E-06,,
3.81E-06,1.29E-05,2.57E-05,6.48E-05,0.000179291,0.000123501,0.010181904,5.01E-06,,
3.81E-06,1.10E-05,1.91E-05,5.89E-05,0.000175714,0.000123739,0.014195919,6.20E-06,,
3.81E-06,1.22E-05,2.86E-05,6.27E-05,0.000195503,0.000177622,0.019743204,5.01E-06,,
4.70E-05,1.34E-05,2.84E-05,6.82E-05,0.00019145,0.000124931,0.016535044,4.53E-06,,
3.81E-06,1.29E-05,2.79E-05,6.91E-05,0.000188112,0.000125408,0.016343594,4.53E-06,,
3.58E-06,1.26E-05,2.69E-05,6.82E-05,0.000188351,0.000125885,0.014125109,9.78E-06,,
9.30E-06,2.36E-05,5.65E-05,0.000120878,0.000390053,0.000355482,0.01761508,9.30E-06,,
0.00675416,2.24E-05,5.27E-05,0.000127792,0.000388145,0.000552893,0.017449856,9.54E-06,,
6.44E-06,2.17E-05,5.67E-05,0.000145674,0.000540972,0.000759602,0.010807514,9.30E-06,,
8.34E-06,2.24E-05,4.82E-05,0.000123024,0.00176096,0.00055933,0.018738985,1.24E-05,,
7.63E-06,2.05E-05,4.96E-05,0.000124931,0.000379086,0.000523329,0.015482187,8.58E-06,,
1.19E-05,2.67E-05,5.67E-05,0.000131845,0.000402927,0.000362158,0.010749817,9.78E-06,,
7.87E-06,2.26E-05,5.13E-05,0.000124216,0.000576973,0.000386238,0.01667738,8.82E-06,,
7.87E-06,2.07E-05,4.41E-05,0.000121832,0.000362396,0.000472307,0.010661125,5.48E-06,,
3.34E-06,1.17E-05,2.22E-05,6.34E-05,0.000185728,0.000142574,0.013092041,5.48E-06,,
3.34E-06,1.41E-05,3.17E-05,7.30E-05,0.000284433,0.000195742,0.01093483,4.53E-06,,
3.81E-06,1.19E-05,2.53E-05,6.60E-05,0.000177622,0.000144958,0.01692152,5.01E-06,,
3.58E-06,1.22E-05,2.69E-05,6.75E-05,0.000185966,0.000144243,0.015648365,3.81E-06,,
3.81E-06,1.12E-05,2.29E-05,6.51E-05,0.000181437,0.000147104,0.013039112,5.01E-06,,
3.58E-06,1.36E-05,2.86E-05,6.99E-05,0.000263691,0.000745535,0.011922836,4.29E-06,,
3.81E-06,1.34E-05,2.84E-05,7.01E-05,0.000202179,0.000148296,0.013840437,3.81E-06,,
2.86E-06,1.24E-05,2.65E-05,6.60E-05,0.000186205,0.000147343,0.014686346,3.81E-06,,
4.05E-06,1.26E-05,2.69E-05,6.87E-05,0.000186205,0.000196934,0.016628742,4.77E-06,,
4.05E-06,1.48E-05,3.19E-05,7.30E-05,0.000293016,0.000749588,0.014208078,4.05E-06,,
3.81E-06,1.26E-05,2.81E-05,6.79E-05,0.000187635,0.000196218,0.013979673,4.53E-06,,
3.58E-06,1.36E-05,2.81E-05,6.96E-05,0.000204086,0.000162601,0.011592865,4.77E-06,,
3.81E-06,1.41E-05,2.77E-05,7.53E-05,0.000709295,0.000460625,0.015885592,5.01E-06,,
3.58E-06,1.41E-05,2.88E-05,6.51E-05,0.000874519,0.000180006,0.014237165,5.48E-06,,
0.003865242,1.29E-05,2.72E-05,6.29E-05,0.000244856,0.000263453,0.011247635,5.01E-06,,
2.86E-06,1.26E-05,2.74E-05,6.72E-05,0.00019145,0.000127554,0.016567469,4.05E-06,,
2.86E-06,1.10E-05,2.55E-05,4.91E-05,0.000170231,0.000123501,0.012003899,5.25E-06,,
3.34E-06,1.14E-05,2.07E-05,4.48E-05,0.000169992,0.000123739,0.013629675,4.05E-06,,
3.81E-06,1.53E-05,3.17E-05,5.05E-05,0.000221968,0.000236034,0.014160872,5.01E-06,,
3.81E-06,1.67E-05,3.50E-05,6.32E-05,0.000232697,0.000134945,0.01521039,5.25E-06,,
4.29E-06,1.36E-05,2.88E-05,5.48E-05,0.000231028,0.000768661,0.012767315,5.72E-06,,
3.58E-06,1.14E-05,2.07E-05,4.34E-05,0.000176668,0.000154972,0.013261318,3.81E-06,,
3.34E-06,1.14E-05,2.62E-05,4.55E-05,0.000243425,0.000175238,0.013474226,4.29E-06,,
2.62E-06,1.26E-05,2.67E-05,4.98E-05,0.000180483,0.000128508,0.014462471,5.01E-06,,
4.05E-06,1.22E-05,2.86E-05,5.01E-05,0.000189543,0.000145197,0.012957573,4.53E-06,,
3.10E-06,1.17E-05,2.29E-05,4.41E-05,0.00028038,0.000175476,0.014216661,3.81E-06,,
3.10E-06,1.38E-05,3.03E-05,5.17E-05,0.000215292,0.000175714,0.012750387,5.48E-06,,
3.34E-06,1.34E-05,2.79E-05,5.48E-05,0.000202179,0.000201225,0.013688087,5.48E-06,,
2.86E-06,1.38E-05,2.86E-05,5.22E-05,0.000193596,0.000128031,0.014650106,5.48E-06,,
4.05E-06,1.24E-05,2.79E-05,5.08E-05,0.000190496,0.000145912,0.014591932,4.05E-06,,
3.58E-06,1.36E-05,2.81E-05,4.79E-05,0.000932217,0.000226259,0.014719009,5.25E-06,,
3.10E-06,1.24E-05,2.65E-05,4.91E-05,0.0003016,0.000298977,0.01347208,4.53E-06,,
4.05E-06,1.38E-05,2.91E-05,5.25E-05,0.000198603,0.000151873,0.010765314,5.96E-06,,
4.22E-05,1.31E-05,2.93E-05,5.01E-05,0.000194073,0.000148058,0.014725924,5.48E-06,,
3.34E-06,1.12E-05,2.00E-05,4.15E-05,0.000173807,0.000141859,0.013561487,4.53E-06,,
0.004609346,1.26E-05,2.91E-05,4.48E-05,0.000192642,0.000166655,0.010545254,5.25E-06,,
3.81E-06,1.31E-05,2.86E-05,5.15E-05,0.000189543,0.000128746,0.014959335,6.20E-06,,
3.58E-06,1.29E-05,2.79E-05,5.10E-05,0.000191927,0.000126362,0.01407218,4.77E-06,,
3.34E-06,1.14E-05,2.00E-05,4.20E-05,0.00016737,0.000122786,0.018435001,5.01E-06,,
4.29E-06,1.60E-05,3.22E-05,5.84E-05,0.00115943,0.000195742,0.012892723,4.53E-06,,
3.58E-06,1.29E-05,2.67E-05,4.86E-05,0.000190735,0.000150681,0.013533592,3.58E-06,,
3.81E-06,1.29E-05,2.62E-05,4.84E-05,0.000182152,0.00014329,0.01845932,5.01E-06,,
3.10E-06,1.12E-05,2.03E-05,4.32E-05,0.000178337,0.000195265,0.017792463,5.25E-06,,
4.29E-06,1.65E-05,3.15E-05,5.32E-05,0.000282526,0.00079298,0.013396263,4.29E-06,,
3.58E-06,1.24E-05,2.69E-05,4.89E-05,0.000188589,0.00014472,0.013834715,4.53E-06,,
3.81E-06,1.29E-05,2.57E-05,4.94E-05,0.000184059,0.000146151,0.017668724,4.05E-06,,
3.34E-06,1.14E-05,2.12E-05,4.36E-05,0.000180244,0.000142336,0.016597509,5.25E-06,,
3.81E-06,1.69E-05,3.29E-05,5.58E-05,0.001246452,0.001463652,0.014258385,5.48E-06,,
6.18E-05,1.36E-05,3.43E-05,4.89E-05,0.000186443,0.000147343,0.015909672,5.48E-06,,
