t_yaw_enc,data_yaw_enc,t_yaw_mirte,data_yaw_mirte,t_shoulder_enc,data_shoulder_enc,t_shoulder_mirte,data_shoulder_mirte,t_elbow_enc,data_elbow_enc,t_elbow_mirte,data_elbow_mirte,t_wrist_enc,data_wrist_enc,t_wrist_mirte,data_wrist_mirte,t_gripper_enc,data_gripper_enc,t_gripper_mirte,data_gripper_mirte
19.25803661,-1.6,28.56530952,-1.25244832,19.29054236,-0.720614529,23.98032284,0.06667158,19.32408881,-0.547649975,28.53748465,-0.605629265,19.35777187,-1.893658895,28.38293004,-0.847531855,19.3896153,0.009518414,33.97930431,-0.404218256
19.29031062,-1.6,28.59972239,-1.256637096,19.32361698,-0.705270982,23.99889779,0.062482785,19.35744262,-0.547649975,28.55055809,-0.593062878,19.39076638,-1.924346004,28.39221358,-0.851720691,19.42242551,0.009518414,33.99726033,-0.408407032
19.32381821,-1.6,28.62176943,-1.260825872,19.35725999,-0.691461778,24.37784195,0.054105207,19.39088702,-0.559924955,28.56282783,-0.576307714,19.42342663,-1.924346004,28.41024256,-0.864287019,19.45660663,0.009518414,34.03396726,-0.404218256
19.35797954,-1.6,28.65803742,-1.269203424,19.39033747,-0.676118231,24.39480615,0.049916416,19.42269826,-0.573734159,28.60178232,-0.567930162,19.45649648,-1.924346004,28.42127609,-0.89360857,19.48803115,0.009518414,34.26676655,-0.408407032
19.39055896,-1.6,28.73294044,-1.2733922,19.42308545,-0.662309027,24.43408418,0.033161256,19.45633626,-0.575268383,28.61987138,-0.563741326,19.48921299,-1.924346004,28.43532348,-0.901986182,19.52092385,0.009518414,34.26678348,-0.404218256
19.42324972,-1.6,28.83519363,-1.285958648,19.45590067,-0.663843369,24.45676231,0.024783675,19.48878098,-0.576802845,28.69636273,-0.567930162,19.52198553,-1.924346004,28.44705796,-0.910363734,19.55393434,0.009518414,34.26679182,-0.408407032
19.45612383,-1.6,29.06406474,-1.290147424,19.48904562,-0.666912055,24.53603625,0.028972466,19.52182961,-0.576802845,28.73425674,-0.572118938,19.55528593,-1.924346004,28.46593976,-0.91455251,19.58995438,0.009518414,34.26680017,-0.404218256
19.48951244,-1.6,29.07830739,-1.285958648,19.52156043,-0.668446398,24.55402231,0.020594886,19.55517483,-0.575268383,28.75468183,-0.567930162,19.59020042,-1.924346004,28.48226452,-0.927118897,19.61984563,0.009518414,34.26680827,-0.416784614
19.52208924,-1.6,29.09743619,-1.290147424,19.55477977,-0.668446398,24.57407141,0.012217305,19.59009933,-0.569131012,28.79670835,-0.563741326,19.62106943,-1.924346004,28.50012994,-0.91455251,19.65365958,0.009518414,34.26681542,-0.408407032
19.55497003,-1.6,29.1186316,-1.2943362,19.58948779,-0.673049545,24.60046625,0.003839724,19.62096143,-0.572199697,28.88589573,-0.563741326,19.65421963,-1.924346004,28.52055907,-0.948062837,19.68697023,0.011052637,34.26682305,-0.404218256
19.58972168,-1.6,29.14243793,-1.290147424,19.62055254,-0.673049545,24.614362,-0.004537856,19.65409422,-0.578337069,28.90636778,-0.546986163,19.68761039,-1.924346004,28.53729177,-0.994139552,19.71904612,0.011052637,34.26683044,-0.408407032
19.62075806,-1.6,29.15872765,-1.298524976,19.65340447,-0.671515083,24.63558793,-0.017104227,19.68718815,-0.589077587,28.9370923,-0.567930162,19.72035193,-1.924346004,28.55340791,-1.027649879,19.75188208,0.011052637,34.26683807,-0.404218256
19.65390301,-1.6,29.23400664,-1.2943362,19.68750787,-0.671515083,24.71417356,-0.012915436,19.72023702,-0.610558624,28.95058537,-0.546986163,19.75306129,-1.924346004,28.56315064,-1.056971431,19.78544235,0.011052637,34.29821658,-0.408407032
19.68733263,-1.6,29.25800633,-1.290147424,19.720047,-0.673049545,24.73513222,-0.008726646,19.75318623,-0.645848866,28.98710132,-0.567930162,19.78658247,-1.924346004,28.57735801,-1.086292982,19.81822395,0.009518414,34.31436157,-0.404218256
19.71926475,-1.6,29.42007661,-1.285958648,19.7528832,-0.668446398,24.83278084,-0.012915436,19.78690147,-0.675001497,29.01058578,-0.563741326,19.81939149,-1.924346004,28.60721421,-1.115614414,19.85231853,0.011052637,34.37975812,-0.408407032
19.75210214,-1.6,29.73787355,-1.277580976,19.7863102,-0.662309027,24.87662101,-0.017104227,19.81911039,-0.701085443,29.02442026,-0.567930162,19.85211968,-1.924346004,28.62586117,-1.153313518,19.88561273,0.009518414,34.39910746,-0.404218256
19.78511262,-1.6,29.7547214,-1.2733922,19.81927872,-0.653102851,24.89198446,-0.012915436,19.85199761,-0.727169628,29.04130936,-0.563741326,19.88617134,-1.924346004,28.64064479,-1.203579068,19.91716862,0.011052637,34.4356997,-0.408407032
19.8184309,-1.6,29.7957027,-1.260825872,19.85155582,-0.64082799,24.93410301,-0.008726646,19.88589096,-0.754788036,29.15837455,-0.567930162,19.91841269,-1.924346004,28.66311216,-1.249655724,19.94996285,0.009518414,34.47592783,-0.404218256
19.85177541,-1.6,29.81843901,-1.265014648,19.88605165,-0.627018785,24.97596884,-0.017104227,19.9181881,-0.783940668,29.19821858,-0.563741326,19.951231,-1.924346004,28.6828723,-1.299921274,19.9828856,0.011052637,34.49716783,-0.408407032
19.885324,-1.6,29.83430958,-1.256637096,19.91760993,-0.610140896,24.99365425,-0.038048178,19.95111918,-0.813093538,29.35926104,-0.567930162,19.98363256,-1.924346004,28.69895506,-1.337620378,20.01694918,0.009518414,34.5184803,-0.404218256
19.91737461,-1.6,29.86129189,-1.25244832,19.95063305,-0.591728663,25.0551877,-0.054803338,19.98400116,-0.843780632,29.38072157,-0.563741326,20.01778603,-1.924346004,28.72028923,-1.362753034,20.0488801,0.009518414,34.55367613,-0.408407032
19.95090032,-1.6,29.93896246,-1.244070649,19.98345876,-0.573316431,25.07265854,-0.067369707,20.01794314,-0.872933264,29.4432056,-0.55955255,20.0501411,-1.924346004,28.73543382,-1.387885809,20.08183622,0.011052637,34.67902064,-0.404218256
19.9838078,-1.6,29.97556043,-1.239881873,20.0171833,-0.557972884,25.08547974,-0.071558498,20.04955149,-0.917429562,29.45411777,-0.563741326,20.0829742,-1.924346004,28.75436926,-1.404641032,20.11574721,0.009518414,34.73622036,-0.408407032
20.0174191,-1.6,29.99747014,-1.235693097,20.04938078,-0.534957504,25.11540437,-0.075747289,20.08310151,-0.968063469,29.63821077,-0.567930162,20.116817,-1.924346004,28.77663374,-1.408829808,20.14868283,0.009518414,34.77861214,-0.404218256
20.04911017,-1.6,30.0555687,-1.227315545,20.08251739,-0.507339096,25.14215112,-0.084124871,20.11704445,-1.011025305,29.65094495,-0.55955255,20.14885926,-1.924346004,28.79698324,-1.421396136,20.18174267,0.009518414,34.81760955,-0.408407032
20.08272099,-1.6,30.12801123,-1.218937993,20.11634302,-0.481255031,25.17601752,-0.100880034,20.14842796,-1.046315546,29.65615869,-0.563741326,20.18302441,-1.924346004,28.84095812,-1.450717688,20.21522069,0.011052637,34.83822322,-0.404218256
20.11656666,-1.6,30.14347506,-1.223126769,20.14899421,-0.45823977,25.1967473,-0.126012772,20.18291712,-1.067796583,29.69969893,-0.567930162,20.21533203,-1.912071157,28.87256932,-1.471661568,20.2472086,0.009518414,34.85568857,-0.408407032
20.14908957,-1.6,30.16652298,-1.218937993,20.18247318,-0.438293076,25.21926808,-0.155334309,20.21484876,-1.084674473,29.81912303,-0.563741326,20.24841595,-1.872177918,28.88353062,-1.484228015,20.27980876,0.011052637,34.87808728,-0.404218256
20.18268847,-1.6,30.17562366,-1.210560322,20.21464682,-0.421415186,25.23897433,-0.18465583,20.24790788,-1.121498938,29.85567498,-0.546986163,20.28082299,-1.84916259,28.90832496,-1.488416791,20.3143127,0.009518414,34.89491224,-0.408407032
20.21503615,-1.6,30.54029322,-1.197993994,20.24770141,-0.392262435,25.25328708,-0.226543739,20.28096509,-1.138376827,29.87669277,-0.563741326,20.31406164,-1.783185307,28.93680978,-1.492605567,20.34602833,0.011052637,34.91730785,-0.404218256
20.24745488,-1.6,30.63248086,-1.193805218,20.28037643,-0.375384545,25.27618051,-0.260054052,20.31419539,-1.198216791,29.90269136,-0.567930162,20.347229,-1.732551575,28.95090032,-1.496794343,20.37890673,0.011052637,34.93790197,-0.408407032
20.28059483,-1.6,30.64748979,-1.189616442,20.31358957,-0.335491276,25.29500723,-0.276809216,20.34736562,-1.238109941,29.94038892,-0.563741326,20.37990212,-1.717207909,28.96505451,-1.500983119,20.41238356,0.011052637,34.95590687,-0.404218256
20.3138268,-1.6,30.69147134,-1.18123889,20.34701324,-0.306338525,25.31901717,-0.314508319,20.38001275,-1.238109941,29.9995513,-0.567930162,20.41294956,-1.688055038,28.98965645,-1.505171895,20.44559836,0.011052637,34.97572899,-0.408407032
20.34749579,-1.6,30.76307416,-1.177049994,20.37947798,-0.298666811,25.33251691,-0.322885901,20.41281533,-1.259590979,30.03420377,-0.563741326,20.44676661,-1.665040016,29.02235508,-1.513549566,20.4785924,0.009518414,35.04134059,-0.404218256
20.3796823,-1.6,30.87239361,-1.168672442,20.41305399,-0.275651431,25.35575485,-0.335452288,20.44635487,-1.274934406,30.05787373,-0.567930162,20.47893834,-1.655833721,29.0415864,-1.521927118,20.51089931,0.011052637,35.06575537,-0.408407032
20.41258621,-1.6,30.87761068,-1.172861218,20.44651484,-0.254170513,25.37542391,-0.348018646,20.47904968,-1.276468868,30.08007669,-0.572118938,20.51193309,-1.6098032,29.07247043,-1.53030467,20.54367185,0.009518414,35.11717463,-0.404218256
20.44606781,-1.6,30.88278008,-1.164483666,20.47879505,-0.240361309,25.39523959,-0.352207452,20.51175666,-1.327102537,30.09949756,-0.563741326,20.54477477,-1.586787701,29.08804822,-1.538682222,20.57716107,0.009518414,35.14320421,-0.408407032
20.48009157,-1.6,30.92563033,-1.147728562,20.51153255,-0.197399354,25.41857719,-0.356396228,20.54491043,-1.348583574,30.13007331,-0.567930162,20.578228,-1.574512959,29.09773564,-1.547059894,20.60979843,0.011052637,35.17525268,-0.404218256
20.51205897,-1.6,30.93981886,-1.130973339,20.54432249,-0.171315289,25.43507886,-0.360585034,20.57851601,-1.348583574,30.14559102,-0.563741326,20.61085773,-1.540757179,29.14207578,-1.555437446,20.64283872,0.009518414,35.27894926,-0.408407032
20.54452682,-1.6,30.95377111,-1.118407011,20.57839584,-0.16057477,25.45799541,-0.381528974,20.61097121,-1.373133297,30.38999104,-0.572118938,20.64393568,-1.522345066,29.20008087,-1.547059894,20.67650437,0.011052637,35.29854965,-0.404218256
20.57730961,-1.6,30.97025871,-1.114218235,20.61039138,-0.132956362,25.47723055,-0.398284137,20.64376163,-1.382339115,30.52953029,-0.563741326,20.67733359,-1.47784853,29.21946764,-1.521927118,20.70909882,0.009518414,35.31556463,-0.408407032
20.61062813,-1.6,30.99443865,-1.110029459,20.64353776,-0.111475444,25.50003123,-0.410850495,20.67667866,-1.423766727,30.5408473,-0.567930162,20.71045947,-1.382718563,29.23491144,-1.500983119,20.74414396,0.009518414,35.33537459,-0.404218256
20.64404726,-1.6,31.02940679,-1.093274236,20.67681599,-0.073116636,25.52059579,-0.415039301,20.71016455,-1.532706375,30.557832,-0.563741326,20.74439692,-1.336688042,29.26009727,-1.475850463,20.77495289,0.009518414,35.39541459,-0.408407032
20.67622566,-1.6,31.04265213,-1.101651788,20.70990252,0.002066994,25.55470777,-0.423416883,20.74429703,-1.592546101,30.58489084,-0.567930162,20.77614236,-1.324412823,29.27639651,-1.454906464,20.80860591,0.009518414,35.41520858,-0.404218256
20.7094748,-1.6,31.05827785,-1.097463012,20.74369216,0.054234886,25.57604051,-0.435983241,20.7762599,-1.618630047,30.60122943,-0.572118938,20.80991435,-1.332084656,29.29380655,-1.43815136,20.84232044,0.009518414,35.43476272,-0.408407032
20.74390817,-1.6,31.18173337,-1.093274236,20.77596998,0.083387756,25.59673953,-0.452738404,20.80978513,-1.618630047,30.64494109,-0.567930162,20.84249377,-1.322878838,29.31822062,-1.421396136,20.87471986,0.009518414,35.46187329,-0.404218256
20.77515602,-1.6,31.37937808,-1.08908546,20.80931807,0.098731184,25.61836863,-0.461115986,20.84261155,-1.617095585,30.65020251,-0.572118938,20.87517643,-1.310603619,29.33564305,-1.408829808,20.90655422,0.011052637,35.49481368,-0.408407032
20.80952334,-1.6,31.38781714,-1.097463012,20.84126592,0.109471703,25.63374543,-0.473682374,20.87488532,-1.614027138,30.66421437,-0.567930162,20.90779066,-1.309069633,29.35894561,-1.379508257,20.94082332,0.011052637,35.51383972,-0.404218256
20.84201741,-1.6,31.48959851,-1.101651788,20.87451196,0.106403017,25.6550405,-0.494626313,20.90759254,-1.610958214,30.68066716,-0.563741326,20.94255114,-1.313672543,29.38033557,-1.354375482,20.9731319,0.011052637,35.53590894,-0.408407032
20.87500262,-1.6,31.52038813,-1.110029459,20.90808535,0.103334332,25.67541504,-0.528136611,20.94106817,-1.609423752,30.77726817,-0.55955255,20.97548342,-1.315207005,29.39693356,-1.329242706,21.00610662,0.009518414,35.63515639,-0.404218256
20.90792179,-1.6,31.77611661,-1.105840564,20.94143152,0.106403017,25.69606709,-0.54908061,20.97530484,-1.610958214,30.79533052,-0.563741326,21.00842047,-1.315207005,29.42038894,-1.312487602,21.04994845,0.011052637,35.73488164,-0.408407032
20.94124794,-1.6,31.79574084,-1.101651788,20.97399998,0.106403017,25.72250223,-0.57002455,21.00820589,-1.609423752,30.80483341,-0.567930162,21.05310941,-1.316741467,29.44468188,-1.295732379,21.07796597,0.009518414,35.77325702,-0.404218256
20.97350526,-1.6,31.81315351,-1.097463012,21.00860286,0.106403017,25.73332739,-0.59096849,21.05268598,-1.610958214,30.83634162,-0.563741326,21.08223176,-1.322878838,29.45490122,-1.270599723,21.11358094,0.011052637,35.79536057,-0.408407032
21.00668073,-1.6,31.86107278,-1.093274236,21.05150652,0.111006165,25.75707507,-0.595157266,21.0827117,-1.610958214,30.87281775,-0.572118938,21.11677432,-1.321344376,29.47944689,-1.245466948,21.14262104,0.009518414,35.85541701,-0.404218256
21.04920506,-1.6,31.95425463,-1.080707908,21.08067441,0.118677998,25.77283621,-0.611912429,21.11751699,-1.610958214,30.87722731,-0.567930162,21.14658785,-1.318275452,29.50012231,-1.237089396,21.18691111,0.009518414,35.8918786,-0.395840675
21.07928562,-1.6,31.99823594,-1.072330236,21.11489511,0.126349592,25.79575467,-0.628667593,21.14485002,-1.610958214,30.89586282,-0.563741326,21.18576121,-1.310603619,29.52132297,-1.216145396,21.21148658,0.009518414,35.91732979,-0.404218256
21.112782,-1.6,32.01745415,-1.076519132,21.14420223,0.129418278,25.83456635,-0.637045205,21.18631411,-1.610958214,30.91145706,-0.567930162,21.21553063,-1.299863338,29.62856412,-1.178446293,21.2384603,0.009518414,35.93559361,-0.408407032
21.14532661,-1.6,32.0960505,-1.06814146,21.18198776,0.129418278,25.85709238,-0.645422757,21.21420884,-1.609423752,30.92533827,-0.563741326,21.23994732,-1.298328876,29.63984561,-1.14074719,21.27092457,0.009518414,35.99451065,-0.404218256
21.18473029,-1.6,32.12155771,-1.072330236,21.21671391,0.127884054,25.90595579,-0.657989144,21.23927283,-1.609423752,30.96013904,-0.572118938,21.27316904,-1.298328876,29.65312481,-1.136558414,21.30469084,0.009518414,36.01708412,-0.408407032
21.21235371,-1.6,32.13437176,-1.06814146,21.24019122,0.126349592,25.92217517,-0.674744308,21.27230477,-1.610958214,30.97679615,-0.576307714,21.3071928,-1.295260429,29.67654467,-1.123992085,21.33692145,0.009518414,36.0544889,-0.404218256
21.24038744,-1.6,32.19433618,-1.072330236,21.27174163,0.124815369,26.17612696,-0.666366696,21.30583739,-1.610958214,30.99473405,-0.572118938,21.33893037,-1.292191505,29.70140386,-1.115614414,21.36997604,0.011052637,36.07956147,-0.408407032
21.27272105,-1.6,32.21446276,-1.063952684,21.30524182,0.120212221,26.19819546,-0.674744308,21.33868003,-1.610958214,31.03026819,-0.567930162,21.3708272,-1.287588596,29.71934009,-1.086292982,21.40233302,0.011052637,36.09786105,-0.404218256
21.30797076,-1.6,32.23694611,-1.059763908,21.33927798,0.118677998,26.39401698,-0.678933084,21.37174821,-1.610958214,31.04483056,-0.555363774,21.40271735,-1.276847839,29.73969412,-1.056971431,21.43602753,0.011052637,36.17313814,-0.408407032
21.33806443,-1.6,32.25496459,-1.051386356,21.37192941,0.112540388,26.41929746,-0.695688248,21.4029963,-1.609423752,31.05857658,-0.546986163,21.43670583,-1.27224493,29.75521779,-1.023461103,21.4688375,0.009518414,36.25009131,-0.395840675
21.37131977,-1.6,32.31677818,-1.04719758,21.4025712,0.107937479,26.43827343,-0.712443411,21.43621635,-1.609423752,31.06531692,-0.555363774,21.46942282,-1.281451225,29.78055811,-0.977384388,21.5009737,0.009518414,36.26778698,-0.404218256
21.40283775,-1.6,32.35634184,-1.038820028,21.43588161,0.106403017,26.46072149,-0.729198575,21.46912861,-1.610958214,31.08415127,-0.55955255,21.5021615,-1.284519672,29.79806352,-0.931307673,21.53469968,0.009518414,36.27974296,-0.408407032
21.43565059,-1.6,32.41076374,-1.034631133,21.46861172,0.109471703,26.47793078,-0.745953739,21.5018723,-1.610958214,31.12613034,-0.551174998,21.53586698,-1.278382301,29.82133412,-0.89360857,21.56765962,0.009518414,36.29680419,-0.404218256
21.46925926,-1.6,32.41583014,-1.030442357,21.50140691,0.109471703,26.49495125,-0.754331291,21.53567672,-1.614027138,31.19748044,-0.555363774,21.56834841,-1.27224493,29.83738136,-0.860098243,21.603302,0.011052637,36.31594205,-0.416784614
21.50116611,-1.6,32.45700884,-1.022064805,21.53520727,0.109471703,26.52492356,-0.766897678,21.56786609,-1.617095585,31.2161243,-0.55955255,21.60343862,-1.259970188,29.85649467,-0.834965527,21.63346028,0.009518414,36.3379612,-0.404218256
21.53607035,-1.6,32.4766705,-1.017876029,21.5682478,0.109471703,26.54506302,-0.771086454,21.60301495,-1.617095585,31.22685242,-0.551174998,21.63465929,-1.244626522,29.88017321,-0.805643976,21.66601491,0.011052637,36.35751414,-0.408407032
21.56802797,-1.6,32.4934361,-1.013687253,21.60259461,0.104868793,26.60189557,-0.77527523,21.63376069,-1.617095585,31.29226518,-0.555363774,21.66730285,-1.241558075,29.89950395,-0.8014552,21.70031929,0.009518414,36.37516308,-0.404218256
21.60281634,-1.6,32.51469636,-1.005309701,21.63427377,0.098731184,26.62138915,-0.779464066,21.66682887,-1.617095585,31.34419298,-0.55955255,21.70054698,-1.241558075,29.92148662,-0.788888812,21.73430967,0.009518414,36.39684153,-0.408407032
21.63443446,-1.6,32.55436182,-1.001120806,21.66624737,0.098731184,26.63840461,-0.79621923,21.70073962,-1.617095585,31.36133432,-0.551174998,21.73276067,-1.24309206,29.94087434,-0.793077588,21.76592016,0.011052637,36.42261434,-0.416784614
21.66640568,-1.6,32.61796641,-0.992743254,21.70088673,0.098731184,26.66251087,-0.812974393,21.73419952,-1.617095585,31.38731384,-0.555363774,21.76604319,-1.24309206,29.95728421,-0.788888812,21.79891014,0.011052637,36.44096303,-0.404218256
21.70098424,-1.6,32.63445163,-0.988554478,21.73249459,0.095662498,26.70477414,-0.817163169,21.76566052,-1.617095585,31.40485048,-0.55955255,21.79917502,-1.236954689,29.97702384,-0.784700036,21.83190584,0.011052637,36.45638037,-0.408407032
21.73373127,-1.6,32.67765355,-0.980176926,21.76541924,0.092593813,26.72012687,-0.829729497,21.79906726,-1.617095585,31.47266078,-0.555363774,21.83223128,-1.226214409,30.09919834,-0.788888812,21.86395359,0.011052637,36.55861759,-0.404218256
21.76615214,-1.6,32.694736,-0.971799314,21.79842353,0.08492198,26.822932,-0.838107109,21.83162618,-1.617095585,31.52167273,-0.551174998,21.86518288,-1.218542576,30.13476086,-0.8014552,21.89774418,0.011052637,36.61860633,-0.408407032
21.79867196,-1.6,32.71493196,-0.959232986,21.83208013,0.080319071,27.01666093,-0.854862273,21.8650353,-1.617095585,31.53432274,-0.563741326,21.89816093,-1.213939667,30.14882326,-0.809832752,21.9303546,0.011052637,36.63150001,-0.404218256
21.83233309,-1.6,32.73667789,-0.950855374,21.86444378,0.080319071,27.22927213,-0.859051049,21.8980577,-1.617095585,31.5445931,-0.58049649,21.93082023,-1.207801819,30.16691756,-0.814021587,21.96329355,0.009518414,36.65442085,-0.408407032
21.86416841,-1.6,32.75504875,-0.946666598,21.89747429,0.083387756,27.25529122,-0.863239825,21.93062234,-1.617095585,31.56160808,-0.597251654,21.96420622,-1.209336281,30.17859697,-0.818210363,21.99633002,0.011052637,36.71982169,-0.404218256
